cvegeo,nom_ent,nom_mun,acumulacion,sev_eje1,sev_eje2,sev_eje3
21051,Puebla,Chietla,0,0,0,0
21052,Puebla,Chigmecatitlán,2,1,0,1
21053,Puebla,Chignahuapan,0,0,0,0
21054,Puebla,Chignautla,0,0,0,0
21055,Puebla,Chila,1,1,0,0
21056,Puebla,Chila de la Sal,1,0,1,0
21057,Puebla,Honey,0,0,0,0
21058,Puebla,Chilchotla,1,0,1,0
21059,Puebla,Chinantla,1,1,0,0
21060,Puebla,Domingo Arenas,1,0,1,0
21061,Puebla,Eloxochitlán,3,1,1,1
21062,Puebla,Epatlán,0,0,0,0
21063,Puebla,Esperanza,0,0,0,0
21064,Puebla,Francisco Z. Mena,0,0,0,0
21065,Puebla,General Felipe Ángeles,1,0,1,0
21066,Puebla,Guadalupe,0,0,0,0
21067,Puebla,Guadalupe Victoria,1,0,1,0
21068,Puebla,Hermenegildo Galeana,1,0,0,1
21069,Puebla,Huaquechula,0,0,0,0
21070,Puebla,Huatlatlauca,1,0,1,0
21071,Puebla,Huauchinango,1,0,0,1
21072,Puebla,Huehuetla,2,1,0,1
21073,Puebla,Huehuetlán el Chico,1,1,0,0
21074,Puebla,Huejotzingo,0,0,0,0
21075,Puebla,Hueyapan,1,0,0,1
21076,Puebla,Hueytamalco,0,0,0,0
21077,Puebla,Hueytlalpan,2,1,1,0
21078,Puebla,Huitzilan de Serdán,1,0,1,0
21079,Puebla,Huitziltepec,0,0,0,0
21080,Puebla,Atlequizayan,1,1,0,0
21081,Puebla,Ixcamilpa de Guerrero,1,1,0,0
21082,Puebla,Ixcaquixtla,0,0,0,0
21083,Puebla,Ixtacamaxtitlán,0,0,0,0
21084,Puebla,Ixtepec,3,1,1,1
21085,Puebla,Izúcar de Matamoros,0,0,0,0
21086,Puebla,Jalpan,1,1,0,0
21087,Puebla,Jolalpan,1,1,0,0
21088,Puebla,Jonotla,0,0,0,0
21089,Puebla,Jopala,0,0,0,0
21090,Puebla,Juan C. Bonilla,0,0,0,0
21091,Puebla,Juan Galindo,0,0,0,0
21092,Puebla,Juan N. Méndez,0,0,0,0
21093,Puebla,Lafragua,2,0,1,1
21094,Puebla,Libres,0,0,0,0
21095,Puebla,La Magdalena Tlatlauquitepec,0,0,0,0
21096,Puebla,Mazapiltepec de Juárez,0,0,0,0
21097,Puebla,Mixtla,0,0,0,0
21098,Puebla,Molcaxac,0,0,0,0
21099,Puebla,Cañada Morelos,1,0,1,0
21100,Puebla,Naupan,1,0,0,1
21101,Puebla,Nauzontla,1,1,0,0
21102,Puebla,Nealtican,1,0,1,0
21103,Puebla,Nicolás Bravo,2,1,1,0
21104,Puebla,Nopalucan,0,0,0,0
21105,Puebla,Ocotepec,0,0,0,0
21106,Puebla,Ocoyucan,2,1,1,0
21107,Puebla,Olintla,1,1,0,0
21108,Puebla,Oriental,0,0,0,0
21109,Puebla,Pahuatlán,1,0,0,1
21110,Puebla,Palmar de Bravo,1,0,1,0
21111,Puebla,Pantepec,0,0,0,0
21112,Puebla,Petlalcingo,2,1,0,1
21113,Puebla,Piaxtla,1,1,0,0
21114,Puebla,Puebla,0,0,0,0
21115,Puebla,Quecholac,1,0,1,0
21116,Puebla,Quimixtlán,1,0,1,0
21117,Puebla,Rafael Lara Grajales,0,0,0,0
21118,Puebla,Los Reyes de Juárez,1,0,1,0
21119,Puebla,San Andrés Cholula,0,0,0,0
21120,Puebla,San Antonio Cañada,2,1,1,0
21121,Puebla,San Diego la Mesa Tochimiltzingo,1,0,1,0
21122,Puebla,San Felipe Teotlalcingo,0,0,0,0
21123,Puebla,San Felipe Tepatlán,2,1,0,1
21124,Puebla,San Gabriel Chilac,2,1,0,1
21125,Puebla,San Gregorio Atzompa,0,0,0,0
21126,Puebla,San Jerónimo Tecuanipan,0,0,0,0
21127,Puebla,San Jerónimo Xayacatlán,0,0,0,0
21128,Puebla,San José Chiapa,0,0,0,0
21129,Puebla,San José Miahuatlán,2,1,0,1
21130,Puebla,San Juan Atenco,1,0,1,0
21131,Puebla,San Juan Atzompa,0,0,0,0
21132,Puebla,San Martín Texmelucan,0,0,0,0
21133,Puebla,San Martín Totoltepec,2,0,1,1
21134,Puebla,San Matías Tlalancaleca,0,0,0,0
21135,Puebla,San Miguel Ixitlán,1,0,0,1
21136,Puebla,San Miguel Xoxtla,0,0,0,0
21137,Puebla,San Nicolás Buenos Aires,1,0,1,0
21138,Puebla,San Nicolás de los Ranchos,1,0,0,1
21139,Puebla,San Pablo Anicano,1,1,0,0
21140,Puebla,San Pedro Cholula,0,0,0,0
21141,Puebla,San Pedro Yeloixtlahuaca,0,0,0,0
21142,Puebla,San Salvador el Seco,1,0,1,0
21143,Puebla,San Salvador el Verde,0,0,0,0
21144,Puebla,San Salvador Huixcolotla,1,0,1,0
21145,Puebla,San Sebastián Tlacotepec,2,1,0,1
21146,Puebla,Santa Catarina Tlaltempan,3,1,1,1
21147,Puebla,Santa Inés Ahuatempan,1,0,0,1
21148,Puebla,Santa Isabel Cholula,0,0,0,0
21149,Puebla,Santiago Miahuatlán,1,1,0,0
21150,Puebla,Huehuetlán el Grande,0,0,0,0
21151,Puebla,Santo Tomás Hueyotlipan,0,0,0,0
21152,Puebla,Soltepec,0,0,0,0
21153,Puebla,Tecali de Herrera,0,0,0,0
21154,Puebla,Tecamachalco,0,0,0,0
21155,Puebla,Tecomatlán,2,1,0,1
21156,Puebla,Tehuacán,0,0,0,0
21157,Puebla,Tehuitzingo,1,1,0,0
21158,Puebla,Tenampulco,1,1,0,0
21159,Puebla,Teopantlán,3,1,1,1
21160,Puebla,Teotlalco,0,0,0,0
21161,Puebla,Tepanco de López,0,0,0,0
21162,Puebla,Tepango de Rodríguez,2,1,0,1
21163,Puebla,Tepatlaxco de Hidalgo,1,0,1,0
21164,Puebla,Tepeaca,0,0,0,0
21165,Puebla,Tepemaxalco,0,0,0,0
21166,Puebla,Tepeojuma,2,0,1,1
21167,Puebla,Tepetzintla,2,1,0,1
21168,Puebla,Tepexco,1,1,0,0
21169,Puebla,Tepexi de Rodríguez,1,1,0,0
21170,Puebla,Tepeyahualco,1,0,1,0
21171,Puebla,Tepeyahualco de Cuauhtémoc,0,0,0,0
21172,Puebla,Tetela de Ocampo,0,0,0,0
21173,Puebla,Teteles de Ávila Castillo,0,0,0,0
21174,Puebla,Teziutlán,0,0,0,0
21175,Puebla,Tianguismanalco,0,0,0,0
21176,Puebla,Tilapa,0,0,0,0
21177,Puebla,Tlacotepec de Benito Juárez,0,0,0,0
21178,Puebla,Tlacuilotepec,0,0,0,0
21179,Puebla,Tlachichuca,0,0,0,0
21180,Puebla,Tlahuapan,0,0,0,0
21181,Puebla,Tlaltenango,0,0,0,0
21182,Puebla,Tlanepantla,2,0,1,1
21183,Puebla,Tlaola,1,0,0,1
21184,Puebla,Tlapacoya,1,0,0,1
21185,Puebla,Tlapanalá,1,0,1,0
21186,Puebla,Tlatlauquitepec,0,0,0,0
21187,Puebla,Tlaxco,0,0,0,0
21188,Puebla,Tochimilco,0,0,0,0
21189,Puebla,Tochtepec,0,0,0,0
21190,Puebla,Totoltepec de Guerrero,0,0,0,0
21191,Puebla,Tulcingo,2,1,1,0
21192,Puebla,Tuzamapan de Galeana,0,0,0,0
21193,Puebla,Tzicatlacoyan,0,0,0,0
21194,Puebla,Venustiano Carranza,1,1,0,0
21195,Puebla,Vicente Guerrero,2,0,1,1
21196,Puebla,Xayacatlán de Bravo,0,0,0,0
21197,Puebla,Xicotepec,1,1,0,0
21198,Puebla,Xicotlán,1,1,0,0
21199,Puebla,Xiutetelco,1,0,1,0
21200,Puebla,Xochiapulco,1,1,0,0
21201,Puebla,Xochiltepec,2,0,1,1
21202,Puebla,Xochitlán de Vicente Suárez,0,0,0,0
21203,Puebla,Xochitlán Todos Santos,2,1,1,0
21204,Puebla,Yaonáhuac,1,0,0,1
21205,Puebla,Yehualtepec,1,0,1,0
21206,Puebla,Zacapala,0,0,0,0
21207,Puebla,Zacapoaxtla,1,0,0,1
21208,Puebla,Zacatlán,1,0,0,1
21209,Puebla,Zapotitlán,1,1,0,0
21210,Puebla,Zapotitlán de Méndez,1,0,0,1
21211,Puebla,Zaragoza,0,0,0,0
21212,Puebla,Zautla,0,0,0,0
21213,Puebla,Zihuateutla,0,0,0,0
21214,Puebla,Zinacatepec,3,1,1,1
21215,Puebla,Zongozotla,2,0,1,1
21216,Puebla,Zoquiapan,1,1,0,0
21217,Puebla,Zoquitlán,2,0,1,1
22001,Querétaro,Amealco de Bonfil,0,0,0,0
22002,Querétaro,Pinal de Amoles,1,1,0,0
22003,Querétaro,Arroyo Seco,1,0,1,0
22004,Querétaro,Cadereyta de Montes,1,1,0,0
22005,Querétaro,Colón,1,1,0,0
22006,Querétaro,Corregidora,0,0,0,0
22007,Querétaro,Ezequiel Montes,3,1,1,1
22008,Querétaro,Huimilpan,1,0,1,0
22009,Querétaro,Jalpan de Serra,1,1,0,0
22010,Querétaro,Landa de Matamoros,1,0,1,0
22011,Querétaro,El Marqués,1,0,1,0
22012,Querétaro,Pedro Escobedo,1,0,0,1
22013,Querétaro,Peñamiller,0,0,0,0
22014,Querétaro,Querétaro,0,0,0,0
22015,Querétaro,San Joaquín,0,0,0,0
22016,Querétaro,San Juan del Río,0,0,0,0
22017,Querétaro,Tequisquiapan,1,0,0,1
22018,Querétaro,Tolimán,1,1,0,0
23001,Quintana Roo,Cozumel,1,0,0,1
23002,Quintana Roo,Felipe Carrillo Puerto,0,0,0,0
23003,Quintana Roo,Isla Mujeres,2,1,0,1
23004,Quintana Roo,Othón P. Blanco,1,0,1,0
23005,Quintana Roo,Benito Juárez,1,0,1,0
23006,Quintana Roo,José María Morelos,0,0,0,0
23007,Quintana Roo,Lázaro Cárdenas,1,1,0,0
23008,Quintana Roo,Solidaridad,0,0,0,0
23009,Quintana Roo,Tulum,2,1,0,1
24001,San Luis Potosí,Ahualulco,0,0,0,0
24002,San Luis Potosí,Alaquines,1,0,1,0
24003,San Luis Potosí,Aquismón,0,0,0,0
24004,San Luis Potosí,Armadillo de los Infante,2,1,1,0
24005,San Luis Potosí,Cárdenas,0,0,0,0
24006,San Luis Potosí,Catorce,0,0,0,0
24007,San Luis Potosí,Cedral,0,0,0,0
24008,San Luis Potosí,Cerritos,1,0,1,0
24009,San Luis Potosí,Cerro de San Pedro,0,0,0,0
24010,San Luis Potosí,Ciudad del Maíz,0,0,0,0
24011,San Luis Potosí,Ciudad Fernández,2,0,1,1
24012,San Luis Potosí,Tancanhuitz,2,1,0,1
24013,San Luis Potosí,Ciudad Valles,2,1,0,1
24014,San Luis Potosí,Coxcatlán,1,0,0,1
24015,San Luis Potosí,Charcas,0,0,0,0
24016,San Luis Potosí,Ebano,1,0,0,1
24017,San Luis Potosí,Guadalcázar,1,0,1,0
24018,San Luis Potosí,Huehuetlán,1,1,0,0
24019,San Luis Potosí,Lagunillas,1,0,1,0
24020,San Luis Potosí,Matehuala,0,0,0,0
24021,San Luis Potosí,Mexquitic de Carmona,0,0,0,0
24022,San Luis Potosí,Moctezuma,0,0,0,0
24023,San Luis Potosí,Rayón,1,1,0,0
24024,San Luis Potosí,Rioverde,3,1,1,1
24025,San Luis Potosí,Salinas,1,0,1,0
24026,San Luis Potosí,San Antonio,1,0,0,1
24027,San Luis Potosí,San Ciro de Acosta,1,0,1,0
24028,San Luis Potosí,San Luis Potosí,0,0,0,0
24029,San Luis Potosí,San Martín Chalchicuautla,2,1,0,1
24030,San Luis Potosí,San Nicolás Tolentino,1,0,1,0
24031,San Luis Potosí,Santa Catarina,1,1,0,0
24032,San Luis Potosí,Santa María del Río,1,1,0,0
24033,San Luis Potosí,Santo Domingo,1,0,1,0
24034,San Luis Potosí,San Vicente Tancuayalab,2,1,0,1
24035,San Luis Potosí,Soledad de Graciano Sánchez,0,0,0,0
24036,San Luis Potosí,Tamasopo,1,1,0,0
24037,San Luis Potosí,Tamazunchale,1,0,0,1
24038,San Luis Potosí,Tampacán,1,0,0,1
24039,San Luis Potosí,Tampamolón Corona,2,1,0,1
24040,San Luis Potosí,Tamuín,2,1,0,1
24041,San Luis Potosí,Tanlajás,2,1,0,1
24042,San Luis Potosí,Tanquián de Escobedo,1,0,0,1
24043,San Luis Potosí,Tierra Nueva,1,1,0,0
24044,San Luis Potosí,Vanegas,0,0,0,0
24045,San Luis Potosí,Venado,0,0,0,0
24046,San Luis Potosí,Villa de Arriaga,1,0,1,0
24047,San Luis Potosí,Villa de Guadalupe,0,0,0,0
24048,San Luis Potosí,Villa de la Paz,0,0,0,0
24049,San Luis Potosí,Villa de Ramos,1,0,1,0
24050,San Luis Potosí,Villa de Reyes,0,0,0,0
24051,San Luis Potosí,Villa Hidalgo,0,0,0,0
24052,San Luis Potosí,Villa Juárez,1,0,0,1
24053,San Luis Potosí,Axtla de Terrazas,1,0,0,1
24054,San Luis Potosí,Xilitla,1,0,0,1
24055,San Luis Potosí,Zaragoza,0,0,0,0
24056,San Luis Potosí,Villa de Arista,1,0,1,0
24057,San Luis Potosí,Matlapa,1,0,0,1
24058,San Luis Potosí,El Naranjo,1,0,0,1
25001,Sinaloa,Ahome,0,0,0,0
25002,Sinaloa,Angostura,0,0,0,0
25003,Sinaloa,Badiraguato,1,1,0,0
25004,Sinaloa,Concordia,0,0,0,0
25005,Sinaloa,Cosalá,1,1,0,0
25006,Sinaloa,Culiacán,1,0,1,0
25007,Sinaloa,Choix,1,1,0,0
25008,Sinaloa,Elota,0,0,0,0
25009,Sinaloa,Escuinapa,0,0,0,0
25010,Sinaloa,El Fuerte,1,1,0,0
25011,Sinaloa,Guasave,0,0,0,0
25012,Sinaloa,Mazatlán,1,0,0,1
25013,Sinaloa,Mocorito,0,0,0,0
25014,Sinaloa,Rosario,0,0,0,0
25015,Sinaloa,Salvador Alvarado,0,0,0,0
25016,Sinaloa,San Ignacio,0,0,0,0
25017,Sinaloa,Sinaloa,0,0,0,0
25018,Sinaloa,Navolato,1,0,1,0
26001,Sonora,Aconchi,0,0,0,0
26002,Sonora,Agua Prieta,0,0,0,0
26003,Sonora,Alamos,1,1,0,0
26004,Sonora,Altar,1,0,1,0
26005,Sonora,Arivechi,0,0,0,0
26006,Sonora,Arizpe,0,0,0,0
26007,Sonora,Atil,0,0,0,0
26008,Sonora,Bacadéhuachi,2,0,1,1
26009,Sonora,Bacanora,0,0,0,0
26010,Sonora,Bacerac,0,0,0,0
26011,Sonora,Bacoachi,0,0,0,0
26012,Sonora,Bácum,1,1,0,0
26013,Sonora,Banámichi,0,0,0,0
26014,Sonora,Baviácora,0,0,0,0
26015,Sonora,Bavispe,0,0,0,0
26016,Sonora,Benjamín Hill,0,0,0,0
26017,Sonora,Caborca,1,0,1,0
26018,Sonora,Cajeme,0,0,0,0
26019,Sonora,Cananea,0,0,0,0
26020,Sonora,Carbó,0,0,0,0
26021,Sonora,La Colorada,2,1,1,0
26022,Sonora,Cucurpe,1,0,1,0
26023,Sonora,Cumpas,1,0,0,1
26024,Sonora,Divisaderos,0,0,0,0
26025,Sonora,Empalme,2,1,0,1
26026,Sonora,Etchojoa,2,1,0,1
26027,Sonora,Fronteras,0,0,0,0
26028,Sonora,Granados,1,0,1,0
26029,Sonora,Guaymas,2,1,0,1
26030,Sonora,Hermosillo,1,0,0,1
26031,Sonora,Huachinera,0,0,0,0
26032,Sonora,Huásabas,0,0,0,0
26033,Sonora,Huatabampo,2,1,0,1
26034,Sonora,Huépac,0,0,0,0
26035,Sonora,Imuris,0,0,0,0
26036,Sonora,Magdalena,0,0,0,0
26037,Sonora,Mazatán,0,0,0,0
26038,Sonora,Moctezuma,2,0,1,1
26039,Sonora,Naco,0,0,0,0
26040,Sonora,Nácori Chico,2,1,1,0
26041,Sonora,Nacozari de García,1,0,0,1
26042,Sonora,Navojoa,2,1,0,1
26043,Sonora,Nogales,1,0,0,1
26044,Sonora,Ónavas,1,0,1,0
26045,Sonora,Opodepe,0,0,0,0
26046,Sonora,Oquitoa,0,0,0,0
26047,Sonora,Pitiquito,1,1,0,0
26048,Sonora,Puerto Peñasco,2,0,1,1
26049,Sonora,Quiriego,1,1,0,0
26050,Sonora,Rayón,0,0,0,0
26051,Sonora,Rosario,3,1,1,1
26052,Sonora,Sahuaripa,2,1,0,1
26053,Sonora,San Felipe de Jesús,0,0,0,0
26054,Sonora,San Javier,1,0,0,1
26055,Sonora,San Luis Río Colorado,3,1,1,1
26056,Sonora,San Miguel de Horcasitas,2,1,1,0
26057,Sonora,San Pedro de la Cueva,2,1,0,1
26058,Sonora,Santa Ana,0,0,0,0
26059,Sonora,Santa Cruz,0,0,0,0
26060,Sonora,Sáric,1,0,1,0
26061,Sonora,Soyopa,1,1,0,0
26062,Sonora,Suaqui Grande,1,0,1,0
26063,Sonora,Tepache,1,0,1,0
26064,Sonora,Trincheras,0,0,0,0
26065,Sonora,Tubutama,1,0,1,0
26066,Sonora,Ures,1,0,1,0
26067,Sonora,Villa Hidalgo,0,0,0,0
26068,Sonora,Villa Pesqueira,1,1,0,0
26069,Sonora,Yécora,2,1,0,1
26070,Sonora,General Plutarco Elías Calles,1,0,1,0
26071,Sonora,Benito Juárez,0,0,0,0
26072,Sonora,San Ignacio Río Muerto,1,1,0,0
27001,Tabasco,Balancán,0,0,0,0
27002,Tabasco,Cárdenas,1,0,1,0
27003,Tabasco,Centla,0,0,0,0
27004,Tabasco,Centro,1,0,0,1
27005,Tabasco,Comalcalco,1,0,1,0
27006,Tabasco,Cunduacán,0,0,0,0
27007,Tabasco,Emiliano Zapata,2,0,1,1
27008,Tabasco,Huimanguillo,2,1,1,0
27009,Tabasco,Jalapa,0,0,0,0
27010,Tabasco,Jalpa de Méndez,0,0,0,0
27011,Tabasco,Jonuta,1,1,0,0
27012,Tabasco,Macuspana,1,1,0,0
27013,Tabasco,Nacajuca,1,0,0,1
27014,Tabasco,Paraíso,0,0,0,0
27015,Tabasco,Tacotalpa,0,0,0,0
27016,Tabasco,Teapa,2,1,1,0
27017,Tabasco,Tenosique,0,0,0,0
28001,Tamaulipas,Abasolo,1,0,1,0
28002,Tamaulipas,Aldama,0,0,0,0
28003,Tamaulipas,Altamira,0,0,0,0
28004,Tamaulipas,Antiguo Morelos,1,0,0,1
28005,Tamaulipas,Burgos,1,0,1,0
28006,Tamaulipas,Bustamante,1,1,0,0
28007,Tamaulipas,Camargo,1,0,1,0
28008,Tamaulipas,Casas,1,0,1,0
28009,Tamaulipas,Ciudad Madero,0,0,0,0
28010,Tamaulipas,Cruillas,0,0,0,0
28011,Tamaulipas,Gómez Farías,0,0,0,0
28012,Tamaulipas,González,1,0,1,0
28013,Tamaulipas,Güémez,0,0,0,0
28014,Tamaulipas,Guerrero,1,0,1,0
28015,Tamaulipas,Gustavo Díaz Ordaz,1,0,1,0
28016,Tamaulipas,Hidalgo,0,0,0,0
28017,Tamaulipas,Jaumave,1,1,0,0
28018,Tamaulipas,Jiménez,1,0,0,1
28019,Tamaulipas,Llera,1,0,0,1
28020,Tamaulipas,Mainero,1,0,0,1
28021,Tamaulipas,El Mante,1,0,0,1
28022,Tamaulipas,Matamoros,0,0,0,0
28023,Tamaulipas,Méndez,1,1,0,0
28024,Tamaulipas,Mier,1,0,1,0
28025,Tamaulipas,Miguel Alemán,1,0,1,0
28026,Tamaulipas,Miquihuana,1,1,0,0
28027,Tamaulipas,Nuevo Laredo,1,0,0,1
28028,Tamaulipas,Nuevo Morelos,0,0,0,0
28029,Tamaulipas,Ocampo,0,0,0,0
28030,Tamaulipas,Padilla,1,0,0,1
28031,Tamaulipas,Palmillas,0,0,0,0
28032,Tamaulipas,Reynosa,0,0,0,0
28033,Tamaulipas,Río Bravo,1,0,0,1
28034,Tamaulipas,San Carlos,2,1,0,1
28035,Tamaulipas,San Fernando,0,0,0,0
28036,Tamaulipas,San Nicolás,1,1,0,0
28037,Tamaulipas,Soto la Marina,1,1,0,0
28038,Tamaulipas,Tampico,1,0,0,1
28039,Tamaulipas,Tula,0,0,0,0
28040,Tamaulipas,Valle Hermoso,0,0,0,0
28041,Tamaulipas,Victoria,0,0,0,0
28042,Tamaulipas,Villagrán,1,0,1,0
28043,Tamaulipas,Xicoténcatl,0,0,0,0
29001,Tlaxcala,Amaxac de Guerrero,0,0,0,0
29002,Tlaxcala,Apetatitlán de Antonio Carvajal,0,0,0,0
29003,Tlaxcala,Atlangatepec,0,0,0,0
29004,Tlaxcala,Atltzayanca,1,0,1,0
29005,Tlaxcala,Apizaco,0,0,0,0
29006,Tlaxcala,Calpulalpan,0,0,0,0
29007,Tlaxcala,El Carmen Tequexquitla,1,1,0,0
29008,Tlaxcala,Cuapiaxtla,1,0,1,0
29009,Tlaxcala,Cuaxomulco,0,0,0,0
29010,Tlaxcala,Chiautempan,1,0,0,1
29011,Tlaxcala,Muñoz de Domingo Arenas,0,0,0,0
29012,Tlaxcala,Españita,0,0,0,0
29013,Tlaxcala,Huamantla,0,0,0,0
29014,Tlaxcala,Hueyotlipan,0,0,0,0
29015,Tlaxcala,Ixtacuixtla de Mariano Matamoros,0,0,0,0
29016,Tlaxcala,Ixtenco,2,1,0,1
29017,Tlaxcala,Mazatecochco de José María Morelos,2,1,0,1
29018,Tlaxcala,Contla de Juan Cuamatzi,2,1,0,1
29019,Tlaxcala,Tepetitla de Lardizábal,1,0,0,1
29020,Tlaxcala,Sanctórum de Lázaro Cárdenas,1,0,0,1
29021,Tlaxcala,Nanacamilpa de Mariano Arista,0,0,0,0
29022,Tlaxcala,Acuamanala de Miguel Hidalgo,1,0,0,1
29023,Tlaxcala,Natívitas,1,0,0,1
29024,Tlaxcala,Panotla,0,0,0,0
29025,Tlaxcala,San Pablo del Monte,2,1,1,0
29026,Tlaxcala,Santa Cruz Tlaxcala,0,0,0,0
29027,Tlaxcala,Tenancingo,3,1,1,1
29028,Tlaxcala,Teolocholco,0,0,0,0
29029,Tlaxcala,Tepeyanco,1,0,0,1
29030,Tlaxcala,Terrenate,0,0,0,0
29031,Tlaxcala,Tetla de la Solidaridad,0,0,0,0
29032,Tlaxcala,Tetlatlahuca,0,0,0,0
29033,Tlaxcala,Tlaxcala,0,0,0,0
29034,Tlaxcala,Tlaxco,0,0,0,0
29035,Tlaxcala,Tocatlán,0,0,0,0
29036,Tlaxcala,Totolac,0,0,0,0
29037,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,3,1,1,1
29038,Tlaxcala,Tzompantepec,0,0,0,0
29039,Tlaxcala,Xaloztoc,0,0,0,0
29040,Tlaxcala,Xaltocan,0,0,0,0
29041,Tlaxcala,Papalotla de Xicohténcatl,0,0,0,0
29042,Tlaxcala,Xicohtzinco,1,1,0,0
29043,Tlaxcala,Yauhquemehcan,0,0,0,0
29044,Tlaxcala,Zacatelco,1,0,0,1
29045,Tlaxcala,Benito Juárez,1,0,1,0
29046,Tlaxcala,Emiliano Zapata,1,0,0,1
29047,Tlaxcala,Lázaro Cárdenas,0,0,0,0
29049,Tlaxcala,San Damián Texóloc,0,0,0,0
29050,Tlaxcala,San Francisco Tetlanohcan,0,0,0,0
29051,Tlaxcala,San Jerónimo Zacualpan,1,0,1,0
29052,Tlaxcala,San José Teacalco,2,1,1,0
29053,Tlaxcala,San Juan Huactzinco,0,0,0,0
29054,Tlaxcala,San Lorenzo Axocomanitla,0,0,0,0
29055,Tlaxcala,San Lucas Tecopilco,0,0,0,0
29056,Tlaxcala,Santa Ana Nopalucan,0,0,0,0
29057,Tlaxcala,Santa Apolonia Teacalco,0,0,0,0
29058,Tlaxcala,Santa Catarina Ayometla,1,1,0,0
29059,Tlaxcala,Santa Cruz Quilehtla,1,0,1,0
29060,Tlaxcala,Santa Isabel Xiloxoxtla,0,0,0,0
30001,Veracruz,Acajete,1,0,1,0
30002,Veracruz,Acatlán,1,0,1,0
30003,Veracruz,Acayucan,2,1,0,1
30004,Veracruz,Actopan,1,0,1,0
30005,Veracruz,Acula,0,0,0,0
30006,Veracruz,Acultzingo,1,1,0,0
30007,Veracruz,Camarón de Tejeda,1,0,1,0
30008,Veracruz,Alpatláhuac,0,0,0,0
30009,Veracruz,Alto Lucero de Gutiérrez Barrios,1,0,1,0
30010,Veracruz,Altotonga,1,0,0,1
30011,Veracruz,Alvarado,0,0,0,0
30012,Veracruz,Amatitlán,1,0,1,0
30013,Veracruz,Naranjos Amatlán,0,0,0,0
30014,Veracruz,Amatlán de los Reyes,0,0,0,0
30015,Veracruz,Angel R. Cabada,1,0,1,0
30016,Veracruz,La Antigua,1,0,0,1
30017,Veracruz,Apazapan,0,0,0,0
30018,Veracruz,Aquila,1,0,1,0
30019,Veracruz,Astacinga,1,0,0,1
30020,Veracruz,Atlahuilco,2,0,1,1
30021,Veracruz,Atoyac,0,0,0,0
30022,Veracruz,Atzacan,2,1,0,1
30023,Veracruz,Atzalan,0,0,0,0
30024,Veracruz,Tlaltetela,0,0,0,0
30025,Veracruz,Ayahualulco,2,0,1,1
30026,Veracruz,Banderilla,1,0,0,1
30027,Veracruz,Benito Juárez,0,0,0,0
30028,Veracruz,Boca del Río,1,0,0,1
30029,Veracruz,Calcahualco,2,0,1,1
30030,Veracruz,Camerino Z. Mendoza,2,1,0,1
30031,Veracruz,Carrillo Puerto,1,0,1,0
30032,Veracruz,Catemaco,2,1,1,0
30033,Veracruz,Cazones de Herrera,0,0,0,0
30034,Veracruz,Cerro Azul,2,1,0,1
30035,Veracruz,Citlaltépetl,0,0,0,0
30036,Veracruz,Coacoatzintla,1,0,1,0
30037,Veracruz,Coahuitlán,1,0,0,1
30038,Veracruz,Coatepec,0,0,0,0
30039,Veracruz,Coatzacoalcos,1,0,0,1
30040,Veracruz,Coatzintla,1,0,0,1
30041,Veracruz,Coetzala,1,1,0,0
30042,Veracruz,Colipa,0,0,0,0
30043,Veracruz,Comapa,1,0,1,0
30044,Veracruz,Córdoba,1,0,0,1
30045,Veracruz,Cosamaloapan de Carpio,1,1,0,0
30046,Veracruz,Cosautlán de Carvajal,1,0,1,0
30047,Veracruz,Coscomatepec,1,0,1,0
30048,Veracruz,Cosoleacaque,0,0,0,0
30049,Veracruz,Cotaxtla,2,1,1,0
30050,Veracruz,Coxquihui,1,1,0,0
30051,Veracruz,Coyutla,1,0,0,1
30052,Veracruz,Cuichapa,1,0,0,1
30053,Veracruz,Cuitláhuac,1,0,1,0
30054,Veracruz,Chacaltianguis,0,0,0,0
30055,Veracruz,Chalma,0,0,0,0
30056,Veracruz,Chiconamel,0,0,0,0
30057,Veracruz,Chiconquiaco,0,0,0,0
30058,Veracruz,Chicontepec,1,0,0,1
30059,Veracruz,Chinameca,1,1,0,0
30060,Veracruz,Chinampa de Gorostiza,1,1,0,0
30061,Veracruz,Las Choapas,1,1,0,0
30062,Veracruz,Chocamán,2,1,1,0
30063,Veracruz,Chontla,0,0,0,0
30064,Veracruz,Chumatlán,1,1,0,0
30065,Veracruz,Emiliano Zapata,0,0,0,0
30066,Veracruz,Espinal,0,0,0,0
30067,Veracruz,Filomeno Mata,1,0,0,1
30068,Veracruz,Fortín,0,0,0,0
30069,Veracruz,Gutiérrez Zamora,2,1,0,1
30070,Veracruz,Hidalgotitlán,0,0,0,0
30071,Veracruz,Huatusco,0,0,0,0
30072,Veracruz,Huayacocotla,0,0,0,0
30073,Veracruz,Hueyapan de Ocampo,0,0,0,0
30074,Veracruz,Huiloapan de Cuauhtémoc,1,0,0,1
30075,Veracruz,Ignacio de la Llave,0,0,0,0
30076,Veracruz,Ilamatlán,0,0,0,0
30077,Veracruz,Isla,1,0,1,0
30078,Veracruz,Ixcatepec,2,1,0,1
30079,Veracruz,Ixhuacán de los Reyes,2,0,1,1
30080,Veracruz,Ixhuatlán del Café,0,0,0,0
30081,Veracruz,Ixhuatlancillo,2,1,1,0
